date,currency_code,rate
2015-01-12,RON,0.9539
2015-01-12,BGN,2.1874
2015-01-12,TRY,1.5828
2015-01-12,ILS,0.9174
2015-01-12,CLP,0.005894
2015-01-12,PHP,0.0806
2015-01-12,MXN,0.2478
2015-01-12,ZAR,0.315
2015-01-12,BRL,1.377
2015-01-12,MYR,1.0149
2015-01-12,RUB,0.0578
2015-01-12,IDR,0.00028607
2015-01-12,INR,0.058235
2015-01-12,KRW,0.003339
2015-01-12,CNY,0.5839
2015-01-12,XDR,5.176
2015-01-13,THB,0.1103
2015-01-13,USD,3.6252
2015-01-13,AUD,2.9505
2015-01-13,HKD,0.4675
2015-01-13,CAD,3.0251
2015-01-13,NZD,2.811
2015-01-13,SGD,2.7122
2015-01-13,EUR,4.2802
2015-01-13,HUF,0.01347
2015-01-13,CHF,3.5639
2015-01-13,GBP,5.4762
2015-01-13,UAH,0.232
2015-01-13,JPY,0.030576
2015-01-13,CZK,0.1507
2015-01-13,DKK,0.5753
2015-01-13,ISK,0.027812
2015-01-13,NOK,0.4699
2015-01-13,SEK,0.4542
2015-01-13,HRK,0.5572
2015-01-13,RON,0.9544
2015-01-13,BGN,2.1884
2015-01-13,TRY,1.5891
2015-01-13,ILS,0.9212
2015-01-13,CLP,0.005879
2015-01-13,PHP,0.0809
2015-01-13,MXN,0.2473
2015-01-13,ZAR,0.3151
2015-01-13,BRL,1.3558
2015-01-13,MYR,1.0087
2015-01-13,RUB,0.0557
2015-01-13,IDR,0.00028621
2015-01-13,INR,0.058393
2015-01-13,KRW,0.003345
2015-01-13,CNY,0.5834
2015-01-13,XDR,5.1803
2015-01-14,THB,0.1113
2015-01-14,USD,3.6525
2015-01-14,AUD,2.971
2015-01-14,HKD,0.4709
2015-01-14,CAD,3.0494
2015-01-14,NZD,2.8221
2015-01-14,SGD,2.7342
2015-01-14,EUR,4.2885
2015-01-14,HUF,0.01341
2015-01-14,CHF,3.5712
2015-01-14,GBP,5.5407
2015-01-14,UAH,0.2334
2015-01-14,JPY,0.031206
2015-01-14,CZK,0.152
2015-01-14,DKK,0.5765
2015-01-14,ISK,0.027947
2015-01-14,NOK,0.4725
2015-01-14,SEK,0.4519
2015-01-14,HRK,0.5581
2015-01-14,RON,0.954
2015-01-14,BGN,2.1927
2015-01-14,TRY,1.5916
2015-01-14,ILS,0.9263
2015-01-14,CLP,0.005895
2015-01-14,PHP,0.0818
2015-01-14,MXN,0.2488
2015-01-14,ZAR,0.3158
2015-01-14,BRL,1.3816
2015-01-14,MYR,1.0163
2015-01-14,RUB,0.0554
2015-01-14,IDR,0.00028879
2015-01-14,INR,0.058718
2015-01-14,KRW,0.003375
2015-01-14,CNY,0.5845
2015-01-14,XDR,5.2011
2015-01-15,THB,0.1117
2015-01-15,USD,3.6588
2015-01-15,AUD,2.9968
2015-01-15,HKD,0.4718
2015-01-15,CAD,3.0665
2015-01-15,NZD,2.8414
2015-01-15,SGD,2.7642
2015-01-15,EUR,4.2897
2015-01-15,HUF,0.013339
2015-01-15,CHF,4.1611
2015-01-15,GBP,5.5616
2015-01-15,UAH,0.2337
2015-01-15,JPY,0.031281
2015-01-15,CZK,0.1531
2015-01-15,DKK,0.5768
2015-01-15,ISK,0.027964
2015-01-15,NOK,0.4723
2015-01-15,SEK,0.4502
2015-01-15,HRK,0.5581
2015-01-15,RON,0.9532
2015-01-15,BGN,2.1933
2015-01-15,TRY,1.6118
2015-01-15,ILS,0.9397
2015-01-15,CLP,0.005862
2015-01-15,PHP,0.0824
2015-01-15,MXN,0.2513
2015-01-15,ZAR,0.3194
2015-01-15,BRL,1.4026
2015-01-15,MYR,1.0274
2015-01-15,RUB,0.0563
2015-01-15,IDR,0.00028887
2015-01-15,INR,0.059311
2015-01-15,KRW,0.003405
2015-01-15,CNY,0.5847
2015-01-15,XDR,5.2072
2015-01-16,THB,0.1138
2015-01-16,USD,3.7174
2015-01-16,AUD,3.053
2015-01-16,HKD,0.4795
2015-01-16,CAD,3.0987
2015-01-16,NZD,2.8978
2015-01-16,SGD,2.8066
2015-01-16,EUR,4.322
2015-01-16,HUF,0.013453
2015-01-16,CHF,4.255
2015-01-16,GBP,5.6585
2015-01-16,UAH,0.238
2015-01-16,JPY,0.031931
2015-01-16,CZK,0.1556
2015-01-16,DKK,0.5814
2015-01-16,ISK,0.028239
2015-01-16,NOK,0.4826
2015-01-16,SEK,0.4571
2015-01-16,HRK,0.5619
2015-01-16,RON,0.9581
2015-01-16,BGN,2.2098
2015-01-16,TRY,1.6109
2015-01-16,ILS,0.9507
2015-01-16,CLP,0.005943
2015-01-16,PHP,0.0834
2015-01-16,MXN,0.2531
2015-01-16,ZAR,0.3218
2015-01-16,BRL,1.4068
2015-01-16,MYR,1.0449
2015-01-16,RUB,0.057
2015-01-16,IDR,0.00029104
2015-01-16,INR,0.059974
2015-01-16,KRW,0.003448
2015-01-16,CNY,0.5891
2015-01-16,XDR,5.2698
2015-01-19,THB,0.114
2015-01-19,USD,3.7176
2015-01-19,AUD,3.0504
2015-01-19,HKD,0.4794
2015-01-19,CAD,3.1063
2015-01-19,NZD,2.8971
2015-01-19,SGD,2.7917
2015-01-19,EUR,4.3165
2015-01-19,HUF,0.013565
2015-01-19,CHF,4.2901
2015-01-19,GBP,5.6355
2015-01-19,UAH,0.238
2015-01-19,JPY,0.031698
2015-01-19,CZK,0.1549
2015-01-19,DKK,0.5806
2015-01-19,ISK,0.028231
2015-01-19,NOK,0.4908
2015-01-19,SEK,0.4586
2015-01-19,HRK,0.5611
2015-01-19,RON,0.9587
2015-01-19,BGN,2.207
2015-01-19,TRY,1.5886
2015-01-19,ILS,0.9436
2015-01-19,CLP,0.005919
2015-01-19,PHP,0.0834
2015-01-19,MXN,0.2565
2015-01-19,ZAR,0.3206
2015-01-19,BRL,1.4178
2015-01-19,MYR,1.0409
2015-01-19,RUB,0.0575
2015-01-19,IDR,0.00029067
2015-01-19,INR,0.060211
2015-01-19,KRW,0.003443
2015-01-19,CNY,0.5883
2015-01-19,XDR,5.2989
2015-01-20,THB,0.1141
2015-01-20,USD,3.7346
2015-01-20,AUD,3.0638
2015-01-20,HKD,0.4816
2015-01-20,CAD,3.1201
2015-01-20,NZD,2.8895
2015-01-20,SGD,2.7923
2015-01-20,EUR,4.3335
2015-01-20,HUF,0.013601
2015-01-20,CHF,4.2697
2015-01-20,GBP,5.6595
2015-01-20,UAH,0.2394
2015-01-20,JPY,0.031573
2015-01-20,CZK,0.1557
2015-01-20,DKK,0.5829
2015-01-20,ISK,0.028333
2015-01-20,NOK,0.4911
2015-01-20,SEK,0.4596
2015-01-20,HRK,0.5627
2015-01-20,RON,0.9621
2015-01-20,BGN,2.2157
2015-01-20,TRY,1.5938
2015-01-20,ILS,0.9514
2015-01-20,CLP,0.005945
2015-01-20,PHP,0.0837
2015-01-20,MXN,0.2546
2015-01-20,ZAR,0.321
2015-01-20,BRL,1.4081
2015-01-20,MYR,1.0339
2015-01-20,RUB,0.0574
2015-01-20,IDR,0.00029182
2015-01-20,INR,0.060528
2015-01-20,KRW,0.003434
2015-01-20,CNY,0.602
2015-01-20,XDR,5.3197
2015-01-21,THB,0.1146
2015-01-21,USD,3.7358
2015-01-21,AUD,3.0565
2015-01-21,HKD,0.4818
2015-01-21,CAD,3.0879
2015-01-21,NZD,2.8516
2015-01-21,SGD,2.7966
2015-01-21,EUR,4.3218
2015-01-21,HUF,0.013686
2015-01-21,CHF,4.316
2015-01-21,GBP,5.6454
2015-01-21,UAH,0.239
2015-01-21,JPY,0.031731
2015-01-21,CZK,0.1551
2015-01-21,DKK,0.5812
2015-01-21,ISK,0.028293
2015-01-21,NOK,0.4886
2015-01-21,SEK,0.4582
2015-01-21,HRK,0.561
2015-01-21,RON,0.9582
2015-01-21,BGN,2.2097
2015-01-21,TRY,1.5939
2015-01-21,ILS,0.9473
2015-01-21,CLP,0.005938
2015-01-21,PHP,0.0842
2015-01-21,MXN,0.2546
2015-01-21,ZAR,0.3223
2015-01-21,BRL,1.4286
2015-01-21,MYR,1.0345
2015-01-21,RUB,0.0567
2015-01-21,IDR,0.00029103
2015-01-21,INR,0.060619
2015-01-21,KRW,0.003444
2015-01-21,CNY,0.6016
2015-01-21,XDR,5.3001
2015-01-22,THB,0.1135
2015-01-22,USD,3.6994
2015-01-22,AUD,2.9991
2015-01-22,HKD,0.4771
2015-01-22,CAD,2.9986
2015-01-22,NZD,2.7965
2015-01-22,SGD,2.7753
2015-01-22,EUR,4.2997
2015-01-22,HUF,0.013628
2015-01-22,CHF,4.3092
2015-01-22,GBP,5.6077
2015-01-22,UAH,0.2367
2015-01-22,JPY,0.031434
2015-01-22,CZK,0.1539
2015-01-22,DKK,0.5781
2015-01-22,ISK,0.028075
2015-01-22,NOK,0.4864
2015-01-22,SEK,0.4545
2015-01-22,HRK,0.5574
2015-01-22,RON,0.9553
2015-01-22,BGN,2.1984
2015-01-22,TRY,1.5713
2015-01-22,ILS,0.9394
2015-01-22,CLP,0.005888
2015-01-22,PHP,0.0836
2015-01-22,MXN,0.2512
2015-01-22,ZAR,0.3207
2015-01-22,BRL,1.4223
2015-01-22,MYR,1.0286
2015-01-22,RUB,0.0568
2015-01-22,IDR,0.00029684
2015-01-22,INR,0.060001
2015-01-22,KRW,0.003409
2015-01-22,CNY,0.5964
2015-01-22,XDR,5.2683
2015-01-23,THB,0.1156
2015-01-23,USD,3.7687
2015-01-23,AUD,2.9997
2015-01-23,HKD,0.4862
2015-01-23,CAD,3.0368
2015-01-23,NZD,2.8164
2015-01-23,SGD,2.8063
2015-01-23,EUR,4.2354
2015-01-23,HUF,0.013601
2015-01-23,CHF,4.3223
2015-01-23,GBP,5.6468
2015-01-23,UAH,0.2405
2015-01-23,JPY,0.031834
2015-01-23,CZK,0.1522
2015-01-23,DKK,0.569
2015-01-23,ISK,0.027938
2015-01-23,NOK,0.4865
2015-01-23,SEK,0.4535
2015-01-23,HRK,0.5499
2015-01-23,RON,0.9427
2015-01-23,BGN,2.1655
2015-01-23,TRY,1.6162
2015-01-23,ILS,0.9493
2015-01-23,CLP,0.006036
2015-01-23,PHP,0.0855
2015-01-23,MXN,0.2574
2015-01-23,ZAR,0.3301
2015-01-23,BRL,1.464
2015-01-23,MYR,1.0316
2015-01-23,RUB,0.0588
2015-01-23,IDR,0.00029922
2015-01-23,INR,0.061285
2015-01-23,KRW,0.00348
2015-01-23,CNY,0.5874
2015-01-23,XDR,5.1882
2015-01-26,THB,0.1154
2015-01-26,USD,3.7601
2015-01-26,AUD,2.9781
2015-01-26,HKD,0.4849
2015-01-26,CAD,3.0179
2015-01-26,NZD,2.8058
2015-01-26,SGD,2.7974
2015-01-26,EUR,4.2293
2015-01-26,HUF,0.013569
2015-01-26,CHF,4.2448
2015-01-26,GBP,5.6432
2015-01-26,UAH,0.2405
2015-01-26,JPY,0.031824
2015-01-26,CZK,0.1524
2015-01-26,DKK,0.568
2015-01-26,ISK,0.027916
2015-01-26,NOK,0.4855
2015-01-26,SEK,0.4523
2015-01-26,HRK,0.5491
2015-01-26,RON,0.9438
2015-01-26,BGN,2.1624
2015-01-26,TRY,1.5905
2015-01-26,ILS,0.9399
2015-01-26,CLP,0.00601
2015-01-26,PHP,0.0852
2015-01-26,MXN,0.2563
2015-01-26,ZAR,0.3286
2015-01-26,BRL,1.4568
2015-01-26,MYR,1.0422
2015-01-26,RUB,0.0574
2015-01-26,IDR,0.00030231
2015-01-26,INR,0.061073
2015-01-26,KRW,0.003475
2015-01-26,CNY,0.5987
2015-01-26,XDR,5.2922
2015-01-27,THB,0.1148
2015-01-27,USD,3.7348
2015-01-27,AUD,2.9697
2015-01-27,HKD,0.4819
2015-01-27,CAD,2.9968
2015-01-27,NZD,2.7789
2015-01-27,SGD,2.7836
2015-01-27,EUR,4.2285
2015-01-27,HUF,0.013527
2015-01-27,CHF,4.1357
2015-01-27,GBP,5.6357
2015-01-27,UAH,0.2394
2015-01-27,JPY,0.031624
2015-01-27,CZK,0.1523
2015-01-27,DKK,0.5678
2015-01-27,ISK,0.027939
2015-01-27,NOK,0.4811
2015-01-27,SEK,0.452
2015-01-27,HRK,0.5495
2015-01-27,RON,0.9457
2015-01-27,BGN,2.162
2015-01-27,TRY,1.5864
2015-01-27,ILS,0.9375
2015-01-27,CLP,0.005993
2015-01-27,PHP,0.0848
2015-01-27,MXN,0.2557
2015-01-27,ZAR,0.3234
2015-01-27,BRL,1.4461
2015-01-27,MYR,1.0375
2015-01-27,RUB,0.0551
2015-01-27,IDR,0.00030021
2015-01-27,INR,0.060785
2015-01-27,KRW,0.003466
2015-01-27,CNY,0.6001
2015-01-27,XDR,5.2793
2015-01-28,THB,0.1145
2015-01-28,USD,3.7276
2015-01-28,AUD,2.9803
2015-01-28,HKD,0.4808
2015-01-28,CAD,2.9977
2015-01-28,NZD,2.785
2015-01-28,SGD,2.7619
2015-01-28,EUR,4.2348
2015-01-28,HUF,0.0136
2015-01-28,CHF,4.1335
2015-01-28,GBP,5.6619
2015-01-28,UAH,0.2386
2015-01-28,JPY,0.031636
2015-01-28,CZK,0.1521
2015-01-28,DKK,0.5689
2015-01-28,ISK,0.028036
2015-01-28,NOK,0.4829
2015-01-28,SEK,0.4565
2015-01-28,HRK,0.5506
2015-01-28,RON,0.9493
2015-01-28,BGN,2.1652
2015-01-28,TRY,1.579
2015-01-28,ILS,0.9437
2015-01-28,CLP,0.005978
2015-01-28,PHP,0.0845
2015-01-28,MXN,0.2547
2015-01-28,ZAR,0.3229
2015-01-28,BRL,1.4488
2015-01-28,MYR,1.0301
2015-01-28,RUB,0.0554
2015-01-28,IDR,0.00030066
2015-01-28,INR,0.060744
2015-01-28,KRW,0.003441
2015-01-28,CNY,0.5976
2015-01-28,XDR,5.2693
2015-01-29,THB,0.1144
2015-01-29,USD,3.7418
2015-01-29,AUD,2.9266
2015-01-29,HKD,0.4827
2015-01-29,CAD,2.9877
2015-01-29,NZD,2.7346
2015-01-29,SGD,2.7696
2015-01-29,EUR,4.2344
2015-01-29,HUF,0.013569
2015-01-29,CHF,4.1007
2015-01-29,GBP,5.6644
2015-01-29,UAH,0.2396
2015-01-29,JPY,0.031756
2015-01-29,CZK,0.1524
2015-01-29,DKK,0.5689
2015-01-29,ISK,0.02808
2015-01-29,NOK,0.4808
2015-01-29,SEK,0.4548
2015-01-29,HRK,0.5502
2015-01-29,RON,0.953
2015-01-29,BGN,2.165
2015-01-29,TRY,1.5623
2015-01-29,ILS,0.9508
2015-01-29,CLP,0.006009
2015-01-29,PHP,0.0848
2015-01-29,MXN,0.2538
2015-01-29,ZAR,0.3229
2015-01-29,BRL,1.4524
2015-01-29,MYR,1.0305
2015-01-29,RUB,0.0544
2015-01-29,IDR,0.00028659
2015-01-29,INR,0.06066
2015-01-29,KRW,0.003411
2015-01-29,CNY,0.6011
2015-01-29,XDR,5.2698
2015-01-30,THB,0.1136
2015-01-30,USD,3.7204
2015-01-30,AUD,2.8875
2015-01-30,HKD,0.4799
2015-01-30,CAD,2.9374
2015-01-30,NZD,2.701
2015-01-30,SGD,2.7523
2015-01-30,EUR,4.2081
2015-01-30,HUF,0.013527
2015-01-30,CHF,4.0179
2015-01-30,GBP,5.6089
2015-01-30,UAH,0.2381
2015-01-30,JPY,0.031624
2015-01-30,CZK,0.1513
2015-01-30,DKK,0.5653
2015-01-30,ISK,0.027905
2015-01-30,NOK,0.4775
2015-01-30,SEK,0.4501
2015-01-30,HRK,0.5466
2015-01-30,RON,0.9476
2015-01-30,BGN,2.1515
2015-01-30,TRY,1.5393
2015-01-30,ILS,0.9449
2015-01-30,CLP,0.005926
2015-01-30,PHP,0.0843
2015-01-30,MXN,0.2513
2015-01-30,ZAR,0.3206
2015-01-30,BRL,1.4286
2015-01-30,MYR,1.0225
2015-01-30,RUB,0.0532
2015-01-30,IDR,0.00029562
2015-01-30,INR,0.059974
2015-01-30,KRW,0.00339
2015-01-30,CNY,0.5936
2015-01-30,XDR,5.2399
2015-02-02,THB,0.1129
2015-02-02,USD,3.6801
2015-02-02,AUD,2.8651
2015-02-02,HKD,0.4745
2015-02-02,CAD,2.8865
2015-02-02,NZD,2.6717
2015-02-02,SGD,2.719
2015-02-02,EUR,4.1762
2015-02-02,HUF,0.013418
2015-02-02,CHF,3.9555
2015-02-02,GBP,5.5204
2015-02-02,UAH,0.2355
2015-02-02,JPY,0.03126
2015-02-02,CZK,0.1505
2015-02-02,DKK,0.561
2015-02-02,ISK,0.02774
2015-02-02,NOK,0.477
2015-02-02,SEK,0.4462
2015-02-02,HRK,0.5422
2015-02-02,RON,0.9475
2015-02-02,BGN,2.1353
2015-02-02,TRY,1.5149
2015-02-02,ILS,0.9353
2015-02-02,CLP,0.005806
2015-02-02,PHP,0.0833
2015-02-02,MXN,0.2462
2015-02-02,ZAR,0.3171
2015-02-02,BRL,1.3714
2015-02-02,MYR,1.0109
2015-02-02,RUB,0.0524
2015-02-02,IDR,0.00029042
2015-02-02,INR,0.059511
2015-02-02,KRW,0.003338
2015-02-02,CNY,0.5891
2015-02-02,XDR,5.208
2015-02-03,THB,0.113
2015-02-03,USD,3.6886
2015-02-03,AUD,2.8262
2015-02-03,HKD,0.4757
2015-02-03,CAD,2.9317
2015-02-03,NZD,2.6533
2015-02-03,SGD,2.7267
2015-02-03,EUR,4.1812
2015-02-03,HUF,0.013495
2015-02-03,CHF,3.9834
2015-02-03,GBP,5.5395
2015-02-03,UAH,0.2293
2015-02-03,JPY,0.031426
2015-02-03,CZK,0.1505
2015-02-03,DKK,0.5617
2015-02-03,ISK,0.027773
2015-02-03,NOK,0.4847
2015-02-03,SEK,0.4448
2015-02-03,HRK,0.5424
2015-02-03,RON,0.9498
2015-02-03,BGN,2.1378
2015-02-03,TRY,1.5214
2015-02-03,ILS,0.9381
2015-02-03,CLP,0.005856
2015-02-03,PHP,0.0836
2015-02-03,MXN,0.2483
2015-02-03,ZAR,0.3207
2015-02-03,BRL,1.3526
2015-02-03,MYR,1.0242
2015-02-03,RUB,0.0553
2015-02-03,IDR,0.00029087
2015-02-03,INR,0.05974
2015-02-03,KRW,0.003354
2015-02-03,CNY,0.5896
2015-02-03,XDR,5.2085
2015-02-04,THB,0.1117
2015-02-04,USD,3.644
2015-02-04,AUD,2.839
2015-02-04,HKD,0.47
2015-02-04,CAD,2.9274
2015-02-04,NZD,2.6911
2015-02-04,SGD,2.7078
2015-02-04,EUR,4.1712
2015-02-04,HUF,0.013495
2015-02-04,CHF,3.9375
2015-02-04,GBP,5.5332
2015-02-04,UAH,0.2266
2015-02-04,JPY,0.031083
2015-02-04,CZK,0.1502
2015-02-04,DKK,0.5604
2015-02-04,ISK,0.027734
2015-02-04,NOK,0.4826
2015-02-04,SEK,0.4424
2015-02-04,HRK,0.5409
2015-02-04,RON,0.9453
2015-02-04,BGN,2.1327
2015-02-04,TRY,1.5113
2015-02-04,ILS,0.934
2015-02-04,CLP,0.005826
2015-02-04,PHP,0.0827
2015-02-04,MXN,0.2479
2015-02-04,ZAR,0.3194
2015-02-04,BRL,1.3529
2015-02-04,MYR,1.0246
2015-02-04,RUB,0.0554
2015-02-04,IDR,0.00028937
2015-02-04,INR,0.058924
2015-02-04,KRW,0.003358
2015-02-04,CNY,0.583
2015-02-04,XDR,5.1694
2015-02-05,THB,0.1123
2015-02-05,USD,3.6656
2015-02-05,AUD,2.8632
2015-02-05,HKD,0.4727
2015-02-05,CAD,2.9287
2015-02-05,NZD,2.7101
2015-02-05,SGD,2.7195
2015-02-05,EUR,4.1739
2015-02-05,HUF,0.013525
2015-02-05,CHF,3.9541
2015-02-05,GBP,5.5853
2015-02-05,UAH,0.2282
2015-02-05,JPY,0.031237
2015-02-05,CZK,0.1505
2015-02-05,DKK,0.5607
2015-02-05,ISK,0.027807
2015-02-05,NOK,0.4821
2015-02-05,SEK,0.4428
2015-02-05,HRK,0.541
2015-02-05,RON,0.9464
2015-02-05,BGN,2.1341
2015-02-05,TRY,1.5024
2015-02-05,ILS,0.9415
2015-02-05,CLP,0.005841
2015-02-05,PHP,0.0831
2015-02-05,MXN,0.2474
2015-02-05,ZAR,0.3215
2015-02-05,BRL,1.3365
2015-02-05,MYR,1.0268
2015-02-05,RUB,0.0542
2015-02-05,IDR,0.00028935
2015-02-05,INR,0.059276
2015-02-05,KRW,0.003361
2015-02-05,CNY,0.5875
2015-02-05,XDR,5.1651
2015-02-06,THB,0.1119
2015-02-06,USD,3.6395
2015-02-06,AUD,2.853
2015-02-06,HKD,0.4695
2015-02-06,CAD,2.9258
2015-02-06,NZD,2.7002
2015-02-06,SGD,2.7053
2015-02-06,EUR,4.1695
2015-02-06,HUF,0.013612
2015-02-06,CHF,3.954
2015-02-06,GBP,5.5761
2015-02-06,UAH,0.1467
2015-02-06,JPY,0.031037
2015-02-06,CZK,0.1504
2015-02-06,DKK,0.5601
2015-02-06,ISK,0.02776
2015-02-06,NOK,0.4866
2015-02-06,SEK,0.4411
2015-02-06,HRK,0.5405
2015-02-06,RON,0.9448
2015-02-06,BGN,2.1318
2015-02-06,TRY,1.4933
2015-02-06,ILS,0.942
2015-02-06,CLP,0.005835
2015-02-06,PHP,0.0824
2015-02-06,MXN,0.2465
2015-02-06,ZAR,0.3219
2015-02-06,BRL,1.3259
2015-02-06,MYR,1.0303
2015-02-06,RUB,0.055
2015-02-06,IDR,0.00028905
2015-02-06,INR,0.058945
2015-02-06,KRW,0.003341
2015-02-06,CNY,0.5869
2015-02-06,XDR,5.1731
2015-02-09,THB,0.1128
2015-02-09,USD,3.6811
2015-02-09,AUD,2.8719
2015-02-09,HKD,0.4748
2015-02-09,CAD,2.9444
2015-02-09,NZD,2.7291
2015-02-09,SGD,2.7203
2015-02-09,EUR,4.176
2015-02-09,HUF,0.013595
2015-02-09,CHF,3.9861
2015-02-09,GBP,5.6076
2015-02-09,UAH,0.1472
2015-02-09,JPY,0.031066
2015-02-09,CZK,0.1508
2015-02-09,DKK,0.561
2015-02-09,ISK,0.027859
2015-02-09,NOK,0.4831
2015-02-09,SEK,0.4396
2015-02-09,HRK,0.5411
2015-02-09,RON,0.9442
2015-02-09,BGN,2.1351
2015-02-09,TRY,1.4764
2015-02-09,ILS,0.9493
2015-02-09,CLP,0.005864
2015-02-09,PHP,0.0829
2015-02-09,MXN,0.2478
2015-02-09,ZAR,0.318
2015-02-09,BRL,1.3229
2015-02-09,MYR,1.0339
2015-02-09,RUB,0.056
2015-02-09,IDR,0.0002895
2015-02-09,INR,0.059234
2015-02-09,KRW,0.003358
2015-02-09,CNY,0.5888
2015-02-09,XDR,5.1706
2015-02-10,THB,0.1142
2015-02-10,USD,3.722
2015-02-10,AUD,2.8919
2015-02-10,HKD,0.4801
2015-02-10,CAD,2.9805
2015-02-10,NZD,2.754
2015-02-10,SGD,2.7482
2015-02-10,EUR,4.2017
2015-02-10,HUF,0.013576
2015-02-10,CHF,4.0192
2015-02-10,GBP,5.6608
2015-02-10,UAH,0.1487
2015-02-10,JPY,0.031331
2015-02-10,CZK,0.1515
2015-02-10,DKK,0.5644
2015-02-10,ISK,0.02803
2015-02-10,NOK,0.4904
2015-02-10,SEK,0.445
2015-02-10,HRK,0.5444
2015-02-10,RON,0.9481
2015-02-10,BGN,2.1483
2015-02-10,TRY,1.5
2015-02-10,ILS,0.9576
2015-02-10,CLP,0.005963
2015-02-10,PHP,0.0839
2015-02-10,MXN,0.251
2015-02-10,ZAR,0.3214
2015-02-10,BRL,1.3439
2015-02-10,MYR,1.0399
2015-02-10,RUB,0.0568
2015-02-10,IDR,0.00029199
2015-02-10,INR,0.05996
2015-02-10,KRW,0.003405
2015-02-10,CNY,0.5947
2015-02-10,XDR,5.2526
2015-02-11,THB,0.1136
2015-02-11,USD,3.7094
2015-02-11,AUD,2.8806
2015-02-11,HKD,0.4783
2015-02-11,CAD,2.9459
2015-02-11,NZD,2.7539
2015-02-11,SGD,2.729
2015-02-11,EUR,4.1999
2015-02-11,HUF,0.013598
2015-02-11,CHF,4.0068
2015-02-11,GBP,5.6717
2015-02-11,UAH,0.1485
2015-02-11,JPY,0.03096
2015-02-11,CZK,0.1517
2015-02-11,DKK,0.5643
2015-02-11,ISK,0.028037
2015-02-11,NOK,0.4897
2015-02-11,SEK,0.4443
2015-02-11,HRK,0.5438
2015-02-11,RON,0.9463
2015-02-11,BGN,2.1474
2015-02-11,TRY,1.4922
2015-02-11,ILS,0.9616
2015-02-11,CLP,0.00592
2015-02-11,PHP,0.0836
2015-02-11,MXN,0.2482
2015-02-11,ZAR,0.3158
2015-02-11,BRL,1.3085
2015-02-11,MYR,1.0295
2015-02-11,RUB,0.0561
2015-02-11,IDR,0.00029257
2015-02-11,INR,0.059569
2015-02-11,KRW,0.00336
2015-02-11,CNY,0.5947
2015-02-11,XDR,5.2331
2015-02-12,THB,0.1129
2015-02-12,USD,3.6926
2015-02-12,AUD,2.8375
2015-02-12,HKD,0.476
2015-02-12,CAD,2.9382
2015-02-12,NZD,2.7208
2015-02-12,SGD,2.714
2015-02-12,EUR,4.1884
2015-02-12,HUF,0.013604
2015-02-12,CHF,3.9706
2015-02-12,GBP,5.6254
2015-02-12,UAH,0.1421
2015-02-12,JPY,0.030862
2015-02-12,CZK,0.1513
2015-02-12,DKK,0.5625
2015-02-12,ISK,0.027951
2015-02-12,NOK,0.4817
2015-02-12,SEK,0.4361
2015-02-12,HRK,0.5424
2015-02-12,RON,0.9451
2015-02-12,BGN,2.1415
2015-02-12,TRY,1.4847
2015-02-12,ILS,0.9504
2015-02-12,CLP,0.00586
2015-02-12,PHP,0.0833
2015-02-12,MXN,0.2457
2015-02-12,ZAR,0.3136
2015-02-12,BRL,1.2866
2015-02-12,MYR,1.023
2015-02-12,RUB,0.057
2015-02-12,IDR,0.00028856
2015-02-12,INR,0.059292
2015-02-12,KRW,0.003336
2015-02-12,CNY,0.5914
2015-02-12,XDR,5.2156
2015-02-13,THB,0.112
2015-02-13,USD,3.6552
2015-02-13,AUD,2.8294
2015-02-13,HKD,0.4713
2015-02-13,CAD,2.9196
2015-02-13,NZD,2.7149
2015-02-13,SGD,2.6959
2015-02-13,EUR,4.1783
2015-02-13,HUF,0.01365
2015-02-13,CHF,3.9383
2015-02-13,GBP,5.6239
2015-02-13,UAH,0.1414
2015-02-13,JPY,0.030753
2015-02-13,CZK,0.151
2015-02-13,DKK,0.5613
2015-02-13,ISK,0.027874
2015-02-13,NOK,0.4815
2015-02-13,SEK,0.4345
2015-02-13,HRK,0.5415
2015-02-13,RON,0.9419
2015-02-13,BGN,2.1363
2015-02-13,TRY,1.4816
2015-02-13,ILS,0.9422
2015-02-13,CLP,0.005871
2015-02-13,PHP,0.0825
2015-02-13,MXN,0.2445
2015-02-13,ZAR,0.3118
2015-02-13,BRL,1.2957
2015-02-13,MYR,1.0225
2015-02-13,RUB,0.0564
2015-02-13,IDR,0.00028687
2015-02-13,INR,0.058783
2015-02-13,KRW,0.003322
2015-02-13,CNY,0.5859
2015-02-13,XDR,5.2045
2015-02-16,THB,0.1125
2015-02-16,USD,3.6665
2015-02-16,AUD,2.8503
2015-02-16,HKD,0.4726
2015-02-16,CAD,2.9467
2015-02-16,NZD,2.7565
2015-02-16,SGD,2.7009
2015-02-16,EUR,4.1812
2015-02-16,HUF,0.013621
2015-02-16,CHF,3.9364
2015-02-16,GBP,5.6465
2015-02-16,UAH,0.1389
2015-02-16,JPY,0.030917
2015-02-16,CZK,0.1513
2015-02-16,DKK,0.5617
2015-02-16,ISK,0.027893
2015-02-16,NOK,0.4857
2015-02-16,SEK,0.4364
2015-02-16,HRK,0.5422
2015-02-16,RON,0.9415
2015-02-16,BGN,2.1378
2015-02-16,TRY,1.4918
2015-02-16,ILS,0.937
2015-02-16,CLP,0.005926
2015-02-16,PHP,0.0828
