date,XAU,AUD,ATS,BEF,CZK,DKK,EEK,FIM,FRF,GRD,ESP,NLG,IEP,JPY,CAD,LUF,NOK,PTE,EUR,USD,CHF,SEK,HUF,GBP,ITL,XDR,CYP,HKD,LTL,LVL,MTL,ZAR,RUB,SKK,SIT,UAH,BGN,RON,THB,NZD,SGD,ISK,HRK,TRY,PHP,MXN,BRL,MYR,IDR,KRW,CNY,ILS,INR,CLP
2003-07-15,44.05,2.5872,,,0.1395,0.598,0.2841,,,,,,,0.0335,2.8589,,0.5318,,4.4443,3.9393,2.8634,0.4866,0.017051,6.3377,,5.4906,7.5635,0.5051,1.2873,6.907,10.4045,0.5118,0.129,0.1066,0.018959,0.7382,,,,,,,,,,,,,,,,,,
2003-07-16,44.12,2.6006,,,0.1394,0.5972,0.2838,,,,,,,0.033654,2.859,,0.532,,4.4397,3.9806,2.8673,0.486,0.016925,6.3429,,5.4805,7.555,0.5108,1.2863,6.937,10.4096,0.5112,0.1306,0.1066,0.018937,0.7462,,,,,,,,,,,,,,,,,,
2003-07-17,43.91,2.617,,,0.1406,0.6036,0.2868,,,,,,,0.03376,2.8821,,0.5383,,4.4885,3.9988,2.9195,0.4883,0.016988,6.3775,,5.5834,7.6472,0.5125,1.2999,6.9773,10.5043,0.518,0.1311,0.1076,0.019137,0.7488,,,,,,,,,,,,,,,,,,
2003-07-18,44.03,2.5912,,,0.14,0.6018,0.286,,,,,,,0.033537,2.847,,0.5343,,4.4745,3.993,2.9112,0.485,0.016808,6.3635,,5.5372,7.6136,0.5116,1.296,6.961,10.474,0.5173,0.1311,0.1068,0.019078,0.7478,,,,,,,,,,,,,,,,,,
2003-07-21,44.2,2.5684,,,0.1392,0.6017,0.2859,,,,,,,0.033461,2.8158,,0.5343,,4.4733,3.963,2.9109,0.4817,0.016811,6.2973,,5.5364,7.6219,0.5083,1.2957,6.9284,10.4455,0.519,0.1306,0.1057,0.019073,0.7434,,,,,,,,,,,,,,,,,,
2003-07-22,44.58,2.5624,,,0.138,0.5987,0.2845,,,,,,,0.032917,2.7938,,0.5333,,4.4518,3.9161,2.8867,0.4802,0.016689,6.2759,,5.4917,7.5743,0.5022,1.2896,6.8664,10.3917,0.5176,0.1291,0.1053,0.018985,0.7347,,,,,,,,,,,,,,,,,,
2003-07-23,44.33,2.5566,,,0.1382,0.5999,0.285,,,,,,,0.032935,2.769,,0.5355,,4.4591,3.919,2.8871,0.4815,0.016595,6.2672,,5.4844,7.5861,0.5024,1.2916,6.8781,10.4014,0.5157,0.1292,0.1053,0.019021,0.7352,,,,,,,,,,,,,,,,,,
2003-07-24,44.72,2.5552,,,0.1377,0.5946,0.2825,,,,,,,0.03239,2.7586,,0.534,,4.4191,3.8474,2.8543,0.4794,0.016531,6.2057,,5.4149,7.5174,0.4934,1.28,6.7772,10.2985,0.5133,0.1268,0.105,0.018845,0.7217,,,,,,,,,,,,,,,,,,
2003-07-25,44.21,2.551,,,0.1375,0.5944,0.2822,,,,,,,0.032309,2.7614,,0.5359,,4.4175,3.8475,2.8545,0.4799,0.016716,6.2183,,5.4024,7.5243,0.4932,1.2792,6.7701,10.3008,0.5107,0.127,0.1051,0.018841,0.7218,,,,,,,,,,,,,,,,,,
2003-07-28,44.9,2.5524,,,0.1382,0.5956,0.2829,,,,,,,0.032236,2.7827,,0.5386,,4.4258,3.8441,2.8591,0.4825,0.016709,6.2331,,5.406,7.5397,0.4927,1.2818,6.7771,10.319,0.521,0.127,0.1054,0.018865,0.721,,,,,,,,,,,,,,,,,,
2003-07-29,45.17,2.5497,,,0.1379,0.5934,0.2819,,,,,,,0.032069,2.7693,,0.5349,,4.4099,3.8311,2.8496,0.4804,0.016768,6.241,,5.3758,7.4998,0.4912,1.2771,6.7523,10.2903,0.5277,0.1267,0.1049,0.018778,0.7184,,,,,,,,,,,,,,,,,,
2003-07-30,44.79,2.5225,,,0.1371,0.5889,0.2797,,,,,,,0.031946,2.7466,,0.5309,,4.3765,3.8248,2.8245,0.4762,0.016634,6.2074,,5.3519,7.4538,0.4904,1.2674,6.7233,10.2231,0.5177,0.1264,0.1046,0.018636,0.7169,,,,,,,,,,,,,,,,,,
2003-07-31,43.99,2.523,,,0.1364,0.5905,0.2804,,,,,,,0.032237,2.7606,,0.538,,4.3879,3.8721,2.8337,0.4779,0.016608,6.2421,,5.3764,7.4611,0.4965,1.2708,6.7741,10.2629,0.5187,0.128,0.1049,0.018684,0.7254,,,,,,,,,,,,,,,,,,
2003-08-01,44.18,2.5203,,,0.1348,0.5857,0.2781,,,,,,,0.032356,2.7705,,0.5323,,4.3521,3.9023,2.8323,0.4716,0.016465,6.249,,5.3524,7.4015,0.5002,1.2605,6.78,10.2114,0.5238,0.1285,0.1039,0.018531,0.731,,,,,,,,,,,,,,,,,,
2003-08-04,44.21,2.5243,,,0.1356,0.5893,0.2799,,,,,,,0.032295,2.7713,,0.5349,,4.3786,3.8735,2.8512,0.4724,0.016606,6.2453,,5.4278,7.4555,0.4967,1.2682,6.7696,10.2483,0.5163,0.1277,0.1042,0.01865,0.7262,,,,,,,,,,,,,,,,,,
2003-08-05,43.27,2.4722,,,0.1357,0.5869,0.2789,,,,,,,0.031914,2.7318,,0.5302,,4.3628,3.8418,2.8445,0.4733,0.01663,6.1994,,5.37,7.4343,0.4927,1.2636,6.7239,10.1994,0.5132,0.1269,0.1043,0.018581,0.7205,,,,,,,,,,,,,,,,,,
2003-08-06,43.03,2.4992,,,0.1361,0.5893,0.28,,,,,,,0.032046,2.7454,,0.534,,4.381,3.8414,2.8538,0.4755,0.016688,6.2071,,5.3812,7.4716,0.4927,1.269,6.7384,10.2336,0.5226,0.1268,0.1048,0.018655,0.7208,,,,,,,,,,,,,,,,,,
2003-08-07,43.48,2.4924,,,0.1362,0.5879,0.2794,,,,,,,0.032108,2.7433,,0.536,,4.371,3.8533,2.8441,0.4747,0.016755,6.1886,,5.3555,7.4533,0.494,1.2661,6.7386,10.2126,0.5238,0.127,0.1047,0.018609,0.7225,,,,,,,,,,,,,,,,,,
2003-08-08,43.54,2.5071,,,0.1363,0.5869,0.2789,,,,,,,0.03239,2.7596,,0.5362,,4.363,3.8487,2.837,0.4737,0.016836,6.2058,,5.3569,7.4258,0.4936,1.2634,6.7429,10.2035,0.5274,0.1265,0.1047,0.018572,0.7223,,,,,,,,,,,,,,,,,,
2003-08-11,43.8,2.5316,,,0.1359,0.5871,0.2789,,,,,,,0.032617,2.7694,,0.531,,4.364,3.8698,2.8399,0.4737,0.016847,6.1945,,5.3771,7.4281,0.4964,1.2637,6.7669,10.2082,0.5231,0.1275,0.1042,0.018578,0.7259,,,,,,,,,,,,,,,,,,
2003-08-12,44.7,2.5376,,,0.1358,0.5879,0.2793,,,,,,,0.032424,2.7846,,0.5294,,4.3698,3.848,2.8337,0.4725,0.016869,6.1851,,5.3837,7.4424,0.4934,1.2655,6.7472,10.2098,0.5237,0.1267,0.1043,0.018592,0.7218,,,,,,,,,,,,,,,,,,
2003-08-13,44.56,2.5441,,,0.1362,0.5882,0.2794,,,,,,,0.032651,2.8088,,0.5308,,4.3721,3.887,2.8286,0.4743,0.016902,6.2272,,5.3879,7.4501,0.4982,1.2662,6.7827,10.2343,0.5239,0.1279,0.1045,0.018606,0.729,,,,,,,,,,,,,,,,,,
2003-08-14,44.82,2.5502,,,0.1366,0.5901,0.2803,,,,,,,0.032445,2.8066,,0.5257,,4.3852,3.871,2.8334,0.4755,0.016808,6.2392,,5.4104,7.4724,0.4964,1.2702,6.7814,10.2566,0.5232,0.1275,0.1047,0.018656,0.7263,,,,,,,,,,,,,,,,,,
2003-08-18,45.25,2.5732,,,0.1357,0.5879,0.2793,,,,,,,0.032629,2.8082,,0.5259,,4.3701,3.8928,2.8265,0.4729,0.016819,6.2097,,5.3963,7.4512,0.4992,1.2657,6.7911,10.2296,0.534,0.1283,0.1037,0.018599,0.7301,,,,,,,,,,,,,,,,,,
2003-08-19,45.08,2.5751,,,0.1352,0.5876,0.2792,,,,,,,0.032912,2.8206,,0.5242,,4.3676,3.9341,2.8199,0.4708,0.016764,6.2359,,5.4101,7.4443,0.5042,1.2657,6.8356,10.237,0.5377,0.1296,0.1037,0.01858,0.7368,,,,,,,,,,,,,,,,,,
2003-08-20,45.6,2.5789,,,0.1348,0.5881,0.2794,,,,,,,0.033154,2.814,,0.5268,,4.3717,3.9328,2.8279,0.472,0.016827,6.2582,,5.4574,7.4545,0.504,1.2665,6.8452,10.2562,0.5317,0.1297,0.104,0.018594,0.7374,,,,,,,,,,,,,,,,,,
2003-08-21,45.97,2.6003,,,0.134,0.5856,0.2783,,,,,,,0.03353,2.8119,,0.5244,,4.353,3.9551,2.8228,0.4717,0.01682,6.2701,,5.4186,7.4245,0.5071,1.2609,6.8686,10.2327,0.5319,0.1304,0.1038,0.018517,0.7414,,,,,,,,,,,,,,,,,,
2003-08-22,46.2,2.5954,,,0.135,0.5877,0.2792,,,,,,,0.033914,2.8338,,0.526,,4.3684,3.9976,2.8322,0.4744,0.016948,6.3018,,5.4725,7.4635,0.5125,1.2652,6.929,10.2762,0.5344,0.132,0.1042,0.018573,0.7493,,,,,,,,,,,,,,,,,,
2003-08-25,46.09,2.6108,,,0.1347,0.5872,0.279,,,,,,,0.034065,2.8587,,0.5256,,4.3643,4.0006,2.8308,0.4717,0.016998,6.3082,,5.5088,7.4552,0.5131,1.264,6.9368,10.2714,0.5359,0.132,0.1038,0.018553,0.7501,,,,,,,,,,,,,,,,,,
2003-08-26,46.13,2.5975,,,0.1349,0.5873,0.2789,,,,,,,0.034163,2.8662,,0.5237,,4.3645,4.0198,2.8351,0.4705,0.017006,6.3012,,5.5091,7.4594,0.5153,1.2641,6.9465,10.2767,0.5373,0.1323,0.1041,0.018572,0.7538,,,,,,,,,,,,,,,,,,
2003-08-27,46.59,2.5585,,,0.134,0.5869,0.2787,,,,,,,0.03403,2.861,,0.5219,,4.3614,4.0072,2.8402,0.4701,0.016934,6.2931,,5.5252,7.4547,0.5135,1.2636,6.9289,10.2657,0.5444,0.1315,0.1039,0.018556,0.7513,,,,,,,,,,,,,,,,,,
2003-08-28,47.85,2.5572,,,0.1337,0.5856,0.278,,,,,,,0.034064,2.8493,,0.5245,,4.351,4.001,2.8262,0.4711,0.01695,6.2826,,5.4819,7.4395,0.5132,1.2601,6.9184,10.2461,0.5462,0.1312,0.1035,0.018513,0.7504,,,,,,,,,,,,,,,,,,
2003-08-29,47.57,2.5691,,,0.1343,0.5867,0.2785,,,,,,,0.034137,2.8657,,0.5271,,4.3588,3.9944,2.8355,0.4732,0.016944,6.3189,,5.5191,7.4631,0.5122,1.2625,6.9193,10.2657,0.545,0.1309,0.1038,0.018539,0.7488,,,,,,,,,,,,,,,,,,
2003-09-01,48.25,2.5641,,,0.1344,0.5872,0.2787,,,,,,,0.03404,2.8728,,0.5298,,4.3603,3.9698,2.8335,0.4753,0.016944,6.2612,,5.4959,7.458,0.5092,1.2634,6.8965,10.2451,0.5409,0.1301,0.1038,0.018556,0.7444,,,,,,,,,,,,,,,,,,
2003-09-02,48.03,2.5687,,,0.1341,0.5858,0.2781,,,,,,,0.034221,2.8925,,0.5263,,4.3508,4.0054,2.8339,0.4741,0.016886,6.2701,,5.4839,7.4583,0.5134,1.26,6.9225,10.2408,0.5434,0.1308,0.1037,0.018516,0.7502,,,,,,,,,,,,,,,,,,
2003-09-03,48.1,2.5765,,,0.1348,0.5874,0.2787,,,,,,,0.034784,2.8934,,0.5298,,4.3617,4.0398,2.8466,0.4758,0.016989,6.3231,,5.5217,7.4834,0.5176,1.263,6.9759,10.2785,0.5525,0.1319,0.1041,0.018545,0.7567,,,,,,,,,,,,,,,,,,
2003-09-04,48.07,2.5779,,,0.1345,0.5874,0.2789,,,,,,,0.034442,2.9188,,0.5326,,4.3623,4.026,2.8369,0.4782,0.017021,6.3382,,5.5478,7.4742,0.5162,1.2633,6.9602,10.2884,0.556,0.1311,0.1041,0.018555,0.755,,,,,,,,,,,,,,,,,,
2003-09-05,47.99,2.5924,,,0.1353,0.5937,0.2818,,,,,,,0.034463,2.9369,,0.5358,,4.409,4.028,2.8648,0.4838,0.017262,6.3792,,5.5948,7.5691,0.5164,1.2769,6.9923,10.3778,0.547,0.1313,0.1055,0.018747,0.7554,,,,,,,,,,,,,,,,,,
2003-09-08,48.66,2.5928,,,0.1346,0.5968,0.2832,,,,,,,0.034206,2.9161,,0.5372,,4.4315,4.0045,2.8798,0.4865,0.017275,6.3639,,5.6233,7.5986,0.5134,1.2833,6.9749,10.405,0.5338,0.1306,0.1061,0.018857,0.7508,,,,,,,,,,,,,,,,,,
2003-09-09,48.25,2.5935,,,0.1348,0.596,0.283,,,,,,,0.034264,2.9076,,0.5359,,4.4278,3.9867,2.8682,0.485,0.017313,6.3083,,5.5422,7.5942,0.511,1.2823,6.9658,10.3781,0.5276,0.13,0.1063,0.018834,0.7471,,,,,,,,,,,,,,,,,,
2003-09-10,49,2.6069,,,0.1352,0.5977,0.2837,,,,,,,0.033974,2.8974,,0.5367,,4.4392,3.968,2.8648,0.4836,0.017309,6.3129,,5.5305,7.6281,0.5088,1.2848,6.946,10.3963,0.5308,0.1295,0.1068,0.018887,0.7439,,,,,,,,,,,,,,,,,,
2003-09-11,48.49,2.6047,,,0.1346,0.5969,0.2834,,,,,,,0.033723,2.8838,,0.5361,,4.4334,3.9475,2.8549,0.4864,0.017321,6.2979,,5.5183,7.6182,0.5063,1.2839,6.9202,10.3778,0.5331,0.1288,0.1065,0.018849,0.7403,,,,,,,,,,,,,,,,,,
2003-09-12,47.76,2.6173,,,0.1358,0.5972,0.2834,,,,,,,0.033917,2.8932,,0.5352,,4.4357,3.9697,2.8564,0.4861,0.017409,6.3191,,5.5005,7.6012,0.509,1.2845,6.9427,10.3917,0.5375,0.1294,0.107,0.018862,0.7442,,,,,,,,,,,,,,,,,,
2003-09-15,48.27,2.6122,,,0.1357,0.5979,0.2838,,,,,,,0.033505,2.883,,0.5373,,4.4403,3.94,2.8507,0.486,0.017396,6.3194,,5.5178,7.613,0.5052,1.2859,6.9164,10.3927,0.5345,0.1284,0.1071,0.018879,0.7387,,,,,,,,,,,,,,,,,,
2003-09-16,47.32,2.6426,,,0.1368,0.6028,0.2861,,,,,,,0.034132,2.9095,,0.5411,,4.4766,3.9789,2.8715,0.4887,0.01757,6.3647,,5.5629,7.6759,0.5102,1.2966,6.9854,10.4777,0.5349,0.1296,0.1083,0.019031,0.7461,,,,,,,,,,,,,,,,,,
2003-09-17,47.91,2.6719,,,0.1382,0.6077,0.2885,,,,,,,0.034803,2.9466,,0.5464,,4.5148,4.0431,2.9095,0.4971,0.017712,6.4483,,5.5935,7.7368,0.5185,1.3072,7.0748,10.582,0.5405,0.1319,0.1093,0.019194,0.7583,,,,,,,,,,,,,,,,,,
2003-09-18,48.64,2.672,,,0.1386,0.6102,0.2897,,,,,,,0.034702,2.9403,,0.5555,,4.5326,4.0197,2.912,0.5028,0.01765,6.4895,,5.6262,7.756,0.5152,1.3126,7.0612,10.62,0.5424,0.1314,0.1094,0.01927,0.7531,,,,,,,,,,,,,,,,,,
2003-09-19,48.88,2.6672,,,0.1398,0.6057,0.2875,,,,,,,0.034662,2.9379,,0.5516,,4.4995,3.9931,2.8854,0.4986,0.017613,6.4783,,5.5707,7.6901,0.512,1.303,7.0305,10.5548,0.5423,0.1307,0.109,0.019126,0.7485,,,,,,,,,,,,,,,,,,
2003-09-22,48.76,2.6758,,,0.1411,0.6083,0.2888,,,,,,,0.035076,2.9424,,0.553,,4.518,3.9353,2.9059,0.4989,0.017703,6.4895,,5.5936,7.7409,0.5047,1.3086,7.0144,10.5758,0.5413,0.1291,0.1093,0.019205,0.7377,,,,,,,,,,,,,,,,,,
2003-09-23,48.76,2.6551,,,0.1409,0.6055,0.2874,,,,,,,0.035216,2.9037,,0.5512,,4.4976,3.9135,2.8984,0.4978,0.017655,6.47,,5.554,7.7053,0.5051,1.3023,6.9876,10.5293,0.5446,0.1284,0.1092,0.019111,0.7339,,,,,,,,,,,,,,,,,,
2003-09-24,48.41,2.6511,,,0.1415,0.6046,0.287,,,,,,,0.035052,2.8872,,0.556,,4.4918,3.9146,2.8907,0.5034,0.017705,6.4775,,5.5551,7.6822,0.5041,1.3008,6.9819,10.5207,0.548,0.1286,0.1089,0.019082,0.734,,,,,,,,,,,,,,,,,,
2003-09-25,48.46,2.6732,,,0.1417,0.6068,0.2881,,,,,,,0.035095,2.9058,,0.5599,,4.5067,3.9259,2.9073,0.5065,0.017742,6.5069,,5.5693,7.717,0.5057,1.3051,6.9969,10.558,0.5526,0.1287,0.1092,0.019151,0.7363,,,,,,,,,,,,,,,,,,
2003-09-26,49.31,2.6797,,,0.1431,0.6119,0.2905,,,,,,,0.035357,2.9246,,0.5622,,4.5451,3.9613,2.9444,0.5092,0.017838,6.5662,,5.6048,7.7734,0.5107,1.3166,7.0691,10.6493,0.5568,0.1298,0.1102,0.01931,0.7425,,,,,,,,,,,,,,,,,,
2003-09-29,48.72,2.6711,,,0.1436,0.6128,0.2908,,,,,,,0.035783,2.9315,,0.5613,,4.5504,3.9915,2.9544,0.5085,0.017919,6.5705,,5.6115,7.7785,0.5151,1.318,7.1056,10.6642,0.5561,0.1303,0.1105,0.019322,0.7478,,,,,,,,,,,,,,,,,,
2003-09-30,49.02,2.7126,,,0.1458,0.6253,0.2967,,,,,,,0.036094,2.954,,0.5682,,4.6435,3.9799,3.0173,0.5196,0.018231,6.6497,,5.7502,7.9437,0.5141,1.3447,7.1631,10.8493,0.5675,0.13,0.1126,0.019713,0.746,,,,,,,,,,,,,,,,,,
2003-10-01,49.63,2.6696,,,0.1433,0.6151,0.2918,,,,,,,0.035173,2.9055,,0.5554,,4.5685,3.9143,2.9647,0.5057,0.017991,6.5129,,5.6573,7.8208,0.5056,1.3231,7.0322,10.6629,0.5639,0.1281,0.1107,0.019388,0.7335,,,,,,,,,,,,,,,,,,
2003-10-02,48.26,2.6709,,,0.1429,0.6157,0.2923,,,,,,,0.035122,2.8957,,0.558,,4.5733,3.8973,2.9642,0.5085,0.018041,6.5077,,5.5917,7.8297,0.5036,1.3247,7.0218,10.6653,0.5651,0.1279,0.1109,0.019412,0.7303,,,,,,,,,,,,,,,,,,
2003-10-03,47.9,2.6607,,,0.1422,0.612,0.2906,,,,,,,0.035217,2.902,,0.5572,,4.5467,3.885,2.9468,0.5056,0.017922,6.4888,,5.5592,7.7801,0.5035,1.3173,7.0025,10.6132,0.566,0.1277,0.1103,0.019303,0.7281,,,,,,,,,,,,,,,,,,
2003-10-06,47.98,2.6651,,,0.1424,0.6108,0.29,,,,,,,0.035271,2.91,,0.555,,4.5372,3.9169,2.9336,0.5059,0.017902,6.5134,,5.551,7.7559,0.5076,1.3144,7.0219,10.6084,0.5637,0.1286,0.11,0.019254,0.7337,,,,,,,,,,,,,,,,,,
2003-10-07,46.77,2.6675,,,0.1431,0.6142,0.2915,,,,,,,0.035027,2.8974,,0.5549,,4.5624,3.872,2.948,0.51,0.017962,6.483,,5.6076,7.8016,0.5019,1.3218,6.9938,10.5954,0.5672,0.1274,0.1105,0.019362,0.7254,,,,,,,,,,,,,,,,,,
2003-10-08,46.81,2.6629,,,0.1426,0.6128,0.291,,,,,,,0.035092,2.895,,0.5531,,4.5523,3.8538,2.9423,0.5064,0.017916,6.4144,,5.5442,7.793,0.498,1.3186,6.9671,10.5917,0.561,0.1268,0.1101,0.019307,0.7226,,,,,,,,,,,,,,,,,,
2003-10-09,46.48,2.649,,,0.1406,0.6072,0.2884,,,,,,,0.03492,2.8651,,0.5475,,4.5108,3.8096,2.9117,0.502,0.017784,6.3461,,5.4913,7.7108,0.4924,1.3067,6.9015,10.4878,0.5543,0.1262,0.1094,0.019138,0.7142,,,,,,,,,,,,,,,,,,
2003-10-10,45.41,2.6637,,,0.1413,0.6104,0.2897,,,,,,,0.035627,2.8933,,0.551,,4.5343,3.8683,2.9306,0.5049,0.017874,6.4248,,5.525,7.7649,0.5003,1.3117,6.9834,10.5695,0.5585,0.1284,0.1099,0.019224,0.7247,,,,,,,,,,,,,,,,,,
2003-10-13,46.3,2.6543,,,0.1406,0.6067,0.2886,,,,,,,0.035614,2.9184,,0.5479,,4.5084,3.8599,2.9122,0.5008,0.017666,6.3949,,5.4953,7.7172,0.4999,1.3058,6.9649,10.5164,0.5527,0.1286,0.1092,0.019119,0.7246,,,,,,,,,,,,,,,,,,
2003-10-14,45.93,2.6689,,,0.1409,0.6092,0.2892,,,,,,,0.035402,2.9347,,0.5498,,4.5258,3.8925,2.9233,0.5041,0.017716,6.4479,,5.5165,7.7457,0.5022,1.3108,7.0026,10.5644,0.5536,0.129,0.1096,0.019191,0.7293,,,,,,,,,,,,,,,,,,
2003-10-15,46.79,2.6931,,,0.1424,0.6137,0.2914,,,,,,,0.035687,2.9387,,0.5524,,4.5592,3.9013,2.9506,0.5088,0.017782,6.5229,,5.5946,7.8062,0.5036,1.3207,7.044,10.6486,0.5595,0.1295,0.1107,0.019345,0.7308,,,,,,,,,,,,,,,,,,
2003-10-16,46.85,2.7265,,,0.144,0.62,0.2944,,,,,,,0.036096,2.9867,,0.558,,4.6057,3.9681,2.9741,0.5152,0.017937,6.6317,,5.6498,7.8757,0.5124,1.3343,7.1467,10.7761,0.5672,0.1318,0.1118,0.019547,0.7438,,,,,,,,,,,,,,,,,,
2003-10-17,47.66,2.7389,,,0.1443,0.6195,0.2941,,,,,,,0.036164,3.0159,,0.5582,,4.6021,3.9684,2.9702,0.5127,0.017904,6.6399,,5.6573,7.8695,0.5123,1.3329,7.1472,10.7727,0.5594,0.132,0.1115,0.019534,0.7435,,,,,,,,,,,,,,,,,,
2003-10-20,47.26,2.745,,,0.1452,0.6211,0.2951,,,,,,,0.036083,3.0023,,0.5587,,4.6156,3.9505,2.9762,0.5096,0.017993,6.6321,,5.6895,7.8987,0.5098,1.3372,7.1372,10.7879,0.5501,0.1317,0.1119,0.019589,0.7404,,,,,,,,,,,,,,,,,,
2003-10-21,47.49,2.7345,,,0.1446,0.6178,0.2935,,,,,,,0.035885,2.9818,,0.5531,,4.5913,3.9431,2.9556,0.5074,0.017945,6.5915,,5.6447,7.8692,0.5085,1.3299,7.1051,10.7336,0.5524,0.1318,0.1112,0.019489,0.7389,,,,,,,,,,,,,,,,,,
2003-10-22,47.95,2.7628,,,0.1448,0.6206,0.2948,,,,,,,0.036007,2.9952,,0.5583,,4.6127,3.9459,2.9701,0.5111,0.018001,6.6251,,5.6653,7.9079,0.5088,1.3365,7.1255,10.7799,0.5532,0.1319,0.1116,0.019581,0.7391,,,,,,,,,,,,,,,,,,
2003-10-23,48.81,2.7541,,,0.1458,0.6253,0.297,,,,,,,0.035921,3.0137,,0.5641,,4.6469,3.9372,3.0045,0.5148,0.018117,6.6598,,5.6871,7.9509,0.5078,1.346,7.1365,10.8471,0.5639,0.1316,0.1124,0.019731,0.7379,,,,,,,,,,,,,,,,,,
2003-10-24,48.66,2.7632,,,0.1449,0.6256,0.2971,,,,,,,0.035975,3.0231,,0.5637,,4.6487,3.945,3.0032,0.5137,0.018094,6.6869,,5.6674,7.9553,0.5088,1.3465,7.1398,10.8602,0.5652,0.1318,0.1124,0.019732,0.7392,,,,,,,,,,,,,,,,,,
2003-10-27,49.23,2.7874,,,0.145,0.627,0.2979,,,,,,,0.036535,3.0332,,0.5643,,4.6595,3.9616,3.0119,0.5137,0.018065,6.7135,,5.6816,7.9806,0.5108,1.3499,7.1712,10.8892,0.574,0.1318,0.1124,0.019781,0.7422,,,,,,,,,,,,,,,,,,
2003-10-28,49.16,2.797,,,0.1456,0.6268,0.2977,,,,,,,0.036624,3.0232,,0.5649,,4.6577,3.9745,3.0067,0.5147,0.018181,6.7274,,5.7027,7.9803,0.5122,1.3491,7.1668,10.8939,0.5737,0.1328,0.1126,0.019767,0.7443,,,,,,,,,,,,,,,,,,
2003-10-29,49.12,2.8096,,,0.1445,0.6259,0.2973,,,,,,,0.036821,3.0371,,0.5669,,4.6518,3.9743,2.9941,0.5155,0.018169,6.7806,,5.7173,7.9654,0.512,1.3475,7.1776,10.9018,0.57,0.1333,0.1126,0.019746,0.7446,,,,,,,,,,,,,,,,,,
2003-10-30,49.24,2.8236,,,0.1453,0.6265,0.2977,,,,,,,0.036893,3.0433,,0.5668,,4.6572,3.9889,2.9996,0.5169,0.018185,6.7771,,5.7318,7.989,0.5141,1.349,7.1998,10.9119,0.5784,0.1336,0.1128,0.019769,0.7475,,,,,,,,,,,,,,,,,,
2003-10-31,49.58,2.8369,,,0.1463,0.6299,0.2993,,,,,,,0.036929,3.0564,,0.5712,,4.6826,4.0234,3.0222,0.5175,0.018059,6.8155,,5.737,8.0353,0.5181,1.3563,7.2497,10.9766,0.581,0.1346,0.1131,0.019858,0.7542,,,,,,,,,,,,,,,,,,
2003-11-03,49.97,2.8473,,,0.1454,0.6264,0.2976,,,,,,,0.0364,3.0367,,0.5655,,4.6566,4.0198,2.9975,0.5127,0.017773,6.8129,,5.7367,7.9894,0.5175,1.3489,7.2151,10.9259,0.5834,0.1345,0.1124,0.019753,0.7532,,,,,,,,,,,,,,,,,,
2003-11-04,49.52,2.8229,,,0.1442,0.6222,0.2956,,,,,,,0.036565,3.0153,,0.5619,,4.6249,4.0373,2.9657,0.5105,0.017761,6.763,,5.7035,7.937,0.5197,1.3396,7.2163,10.8617,0.5816,0.1351,0.1117,0.019603,0.7564,,,,,,,,,,,,,,,,,,
2003-11-05,49.05,2.8364,,,0.1436,0.616,0.2927,,,,,,,0.036434,3.0036,,0.5555,,4.5812,3.9975,2.9245,0.5071,0.017674,6.7055,,5.6754,7.8634,0.5146,1.3262,7.1492,10.7603,0.5781,0.134,0.1109,0.019412,0.7483,,,,,,,,,,,,,,,,,,
2003-11-06,48.69,2.8604,,,0.144,0.6195,0.2944,,,,,,,0.036585,3.0136,,0.5588,,4.6068,4.0235,2.942,0.5109,0.017811,6.7307,,5.7069,7.8951,0.5176,1.3341,7.1936,10.8204,0.5774,0.135,0.1115,0.01952,0.7534,,,,,,,,,,,,,,,,,,
2003-11-07,49.21,2.8435,,,0.1436,0.6165,0.293,,,,,,,0.036415,2.9995,,0.5562,,4.5835,4.0128,2.9208,0.5106,0.017807,6.6786,,5.688,7.8693,0.5165,1.3274,7.164,10.7619,0.5714,0.1347,0.1112,0.019422,0.7519,,,,,,,,,,,,,,,,,,
2003-11-10,,2.8483,,,0.1434,0.6169,0.2932,,,,,,,0.036646,3.0195,,0.5565,,4.5873,3.9903,2.9168,0.5106,0.017842,6.6715,,5.6958,7.8671,0.5137,1.3287,7.1609,10.7595,0.5738,0.1338,0.1112,0.019439,0.7477,,,,,,,,,,,,,,,,,,
2003-11-12,49.76,2.8339,,,0.1431,0.6171,0.2934,,,,,,,0.036401,3.0239,,0.5591,,4.5892,3.9628,2.9287,0.511,0.017727,6.6232,,5.6847,7.871,0.5106,1.3292,7.1261,10.7425,0.5741,0.1328,0.1114,0.019448,0.7427,,,,,,,,,,,,,,,,,,
2003-11-13,49.65,2.8273,,,0.1433,0.6163,0.2929,,,,,,,0.036214,3.0173,,0.5609,,4.5832,3.9198,2.9174,0.5119,0.017701,6.5936,,5.645,7.8668,0.5053,1.3274,7.0838,10.7122,0.5726,0.1313,0.1115,0.019416,0.7351,,,,,,,,,,,,,,,,,,
2003-11-14,49.82,2.7976,,,0.1427,0.6148,0.2922,,,,,,,0.03591,2.9875,,0.5575,,4.5726,3.8817,2.9139,0.5104,0.017718,6.5519,,5.615,7.8554,0.5003,1.3242,7.038,10.6737,0.574,0.1302,0.1116,0.019371,0.7278,,,,,,,,,,,,,,,,,,
